C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-in-10-steps\use-java8.sh,Other file,dc217ff1f63987c5b2319eabd453542f
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-introduction-mapping-example\.gitignore,Other file,6b8212cfa7d25e22ef445a0316791770
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-introduction-mapping-example\pom.xml,Other file,d8b355327436050716f4894226bf669d
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\jpa-introduction-mapping-example\readme.md,Other file,3ec201ec762ca44ccc09135aeb886f1f
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\junit-in-5-steps\.gitignore,Other file,9cf58f52e8445bd1ba552021d75051df
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\junit-in-5-steps\readme.md,Other file,82d020a5941568ae0f6622831876232c
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\junit-in-5-steps\step22.md,Other file,6c2b1d32e6481ab0162ac654c7ce2d9e
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\junit-in-5-steps\step25.md,Other file,d17083f8349e2c3c80b3ab82793a92a4
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\kotlin-demo\.gitignore,Other file,6261d08adcbdd7df80167b3b7d30d01f
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\kotlin-demo\readme.md,Other file,ec8c179c144895cbc4646fd24ff14cd6
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\maven-in-5-steps\.gitignore,Other file,74e33081ad815d3beb74d50e7e7711d6
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\maven-in-5-steps\pom.xml,Other file,31d926de30943ba6f36034e75dda6175
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\maven-in-5-steps\readme.md,Other file,e54a4040c6faba21294811a1ca1cd9aa
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\mockito-in-5-steps\.gitignore,Other file,e236b56bf9660b5973a4b063d20406ce
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\mockito-in-5-steps\pom.xml,Other file,e9eaedddae06c56f38d00fc316f1d40b
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\mockito-in-5-steps\readme.md,Other file,480d1fd2449c67a18aa9e616f0b625b0
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\.gitignore,Other file,e4da75c123eaf2f145f1fffbdbf63d89
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\.travis.yml,Other file,7b6a4b567e6c31b7d4126b485a2233fb
